ORDER ID,ORDER DATE,ITEM NUMBER,PRODUCT LINE,PRODUCT CODE,ITEM QUANTITY,ITEM PRICE,STATUS,CUSTOMER NAME,ADDRESS,CITY,STATE,POSTAL CODE,COUNTRY
10183,11/13/2019,6,Vintage Cars,S18_4668,40,49.3,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10194,11/25/2019,9,Vintage Cars,S18_4668,41,44.78,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10206,12/5/2019,4,Vintage Cars,S18_4668,21,53.33,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10215,1/29/2020,1,Vintage Cars,S18_4668,46,45.28,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA
10229,3/11/2020,14,Vintage Cars,S18_4668,39,40.25,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10245,5/4/2020,7,Vintage Cars,S18_4668,45,59.87,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
10258,6/15/2020,4,Vintage Cars,S18_4668,21,59.87,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10270,7/19/2020,7,Vintage Cars,S18_4668,44,58.36,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10281,8/19/2020,14,Vintage Cars,S18_4668,44,59.87,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10291,9/8/2020,9,Vintage Cars,S18_4668,29,51.82,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10304,10/11/2020,4,Vintage Cars,S18_4668,34,49.3,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10312,10/21/2020,1,Vintage Cars,S18_4668,39,56.85,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10324,11/5/2020,6,Vintage Cars,S18_4668,38,100,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10333,11/18/2020,8,Vintage Cars,S18_4668,24,79.86,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10348,11/1/2020,6,Vintage Cars,S18_4668,29,100,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10358,12/10/2020,8,Vintage Cars,S18_4668,30,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10370,1/20/2021,2,Vintage Cars,S18_4668,20,100,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10382,2/17/2021,2,Vintage Cars,S18_4668,39,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10411,5/1/2021,7,Vintage Cars,S18_4668,35,59.87,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada
10424,5/31/2021,4,Vintage Cars,S18_4668,26,59.87,In Process,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10108,3/3/2019,11,Classic Cars,S18_4721,44,100,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines
10122,5/8/2019,15,Classic Cars,S18_4721,28,100,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10135,7/2/2019,12,Classic Cars,S18_4721,31,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10146,9/3/2019,1,Classic Cars,S18_4721,29,100,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA
10159,10/10/2019,7,Classic Cars,S18_4721,32,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10169,11/4/2019,7,Classic Cars,S18_4721,33,100,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10180,11/11/2019,2,Classic Cars,S18_4721,44,100,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10191,11/20/2019,8,Classic Cars,S18_4721,32,100,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10211,1/15/2020,7,Classic Cars,S18_4721,41,100,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10225,2/22/2020,14,Classic Cars,S18_4721,35,100,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10238,4/9/2020,8,Classic Cars,S18_4721,44,100,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10252,5/26/2020,4,Classic Cars,S18_4721,26,100,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10264,6/30/2020,2,Classic Cars,S18_4721,20,100,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA
10276,8/2/2020,8,Classic Cars,S18_4721,48,100,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA
10287,8/30/2020,17,Classic Cars,S18_4721,34,100,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10299,9/30/2020,2,Classic Cars,S18_4721,49,100,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10310,10/16/2020,15,Classic Cars,S18_4721,40,100,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10319,11/3/2020,3,Classic Cars,S18_4721,45,100,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA
10330,11/16/2020,4,Classic Cars,S18_4721,50,100,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines
10342,11/24/2020,11,Classic Cars,S18_4721,38,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10355,12/7/2020,2,Classic Cars,S18_4721,25,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10363,1/6/2021,13,Classic Cars,S18_4721,28,58.18,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10378,2/10/2021,8,Classic Cars,S18_4721,49,67.14,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10390,3/4/2021,3,Classic Cars,S18_4721,49,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10110,3/18/2019,9,Classic Cars,S18_4933,42,61.29,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10124,5/21/2019,8,Classic Cars,S18_4933,23,57.73,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA
10148,9/11/2019,2,Classic Cars,S18_4933,29,81.25,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10161,10/17/2019,1,Classic Cars,S18_4933,25,80.54,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10173,11/5/2019,15,Classic Cars,S18_4933,39,71.98,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10182,11/12/2019,12,Classic Cars,S18_4933,44,69.84,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10193,11/21/2019,16,Classic Cars,S18_4933,25,76.26,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia
10204,12/2/2019,6,Classic Cars,S18_4933,45,76.26,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10213,1/22/2020,2,Classic Cars,S18_4933,25,83.39,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,,WA1 1DP,UK
10227,3/2/2020,12,Classic Cars,S18_4933,37,57.73,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10241,4/13/2020,4,Classic Cars,S18_4933,30,66.99,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France
10267,7/7/2020,1,Classic Cars,S18_4933,36,75.55,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10279,8/9/2020,1,Classic Cars,S18_4933,26,60.58,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10288,9/1/2020,7,Classic Cars,S18_4933,23,73.41,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10302,10/6/2019,3,Classic Cars,S18_4933,23,72.7,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10311,10/16/2020,2,Classic Cars,S18_4933,25,66.99,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10332,11/17/2020,3,Classic Cars,S18_4933,21,100,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10344,11/25/2020,5,Classic Cars,S18_4933,26,63.43,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10367,1/12/2021,9,Classic Cars,S18_4933,44,85.25,Resolved,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10380,2/16/2021,2,Classic Cars,S18_4933,24,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10407,4/22/2021,4,Classic Cars,S18_4933,66,66.99,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10420,5/29/2021,7,Classic Cars,S18_4933,36,57.73,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10110,3/18/2019,13,Classic Cars,S24_1046,36,85.25,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10124,5/21/2019,12,Classic Cars,S24_1046,22,77.9,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA
10148,9/11/2019,6,Classic Cars,S24_1046,25,60.26,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10161,10/17/2019,5,Classic Cars,S24_1046,37,72.76,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10172,11/5/2019,3,Classic Cars,S24_1046,32,75.69,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10182,11/12/2019,16,Classic Cars,S24_1046,47,74.22,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10192,11/20/2019,4,Classic Cars,S24_1046,37,69.82,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10204,12/2/2019,10,Classic Cars,S24_1046,20,62.47,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10212,1/16/2020,3,Classic Cars,S24_1046,41,82.31,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10226,2/26/2020,1,Classic Cars,S24_1046,21,60.26,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA
10241,4/13/2020,8,Classic Cars,S24_1046,22,76.43,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France
10267,7/7/2020,5,Classic Cars,S24_1046,40,80.1,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10279,8/9/2020,5,Classic Cars,S24_1046,32,74.96,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10288,9/1/2020,11,Classic Cars,S24_1046,36,66.14,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10301,10/5/2019,1,Classic Cars,S24_1046,27,72.02,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway
10311,10/16/2020,6,Classic Cars,S24_1046,26,87.45,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10321,11/4/2020,3,Classic Cars,S24_1046,30,70.55,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA
10332,11/17/2020,4,Classic Cars,S24_1046,23,56.84,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10344,11/25/2020,7,Classic Cars,S24_1046,29,59.53,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10367,1/12/2021,10,Classic Cars,S24_1046,21,60.37,Resolved,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10380,2/16/2021,3,Classic Cars,S24_1046,34,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10407,4/22/2021,8,Classic Cars,S24_1046,26,76.43,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10420,5/29/2021,11,Classic Cars,S24_1046,60,64.67,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10104,1/31/2019,6,Classic Cars,S24_1444,35,55.49,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10115,4/4/2019,2,Classic Cars,S24_1444,47,69.36,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA
10127,6/3/2019,8,Classic Cars,S24_1444,20,60.69,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10141,8/1/2019,2,Classic Cars,S24_1444,20,54.33,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10152,9/25/2019,4,Classic Cars,S24_1444,25,65.31,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
10165,10/22/2019,9,Classic Cars,S24_1444,25,69.36,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10176,11/6/2019,8,Classic Cars,S24_1444,27,68.78,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10184,11/14/2019,3,Classic Cars,S24_1444,31,60.11,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain
10195,11/25/2019,3,Classic Cars,S24_1444,44,66.47,Shipped,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA
10207,12/9/2019,4,Classic Cars,S24_1444,49,46.82,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA
10220,2/12/2020,8,Classic Cars,S24_1444,26,56.07,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10230,3/15/2020,6,Classic Cars,S24_1444,36,54.33,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany
10246,5/5/2020,2,Classic Cars,S24_1444,44,52.6,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10259,6/15/2020,1,Classic Cars,S24_1444,28,46.82,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10271,7/20/2020,2,Classic Cars,S24_1444,45,64.74,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10282,8/20/2020,11,Classic Cars,S24_1444,29,46.82,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10292,9/8/2020,5,Classic Cars,S24_1444,40,53.75,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10305,10/13/2020,2,Classic Cars,S24_1444,45,61.85,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10314,10/22/2020,11,Classic Cars,S24_1444,44,53.18,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10324,11/5/2020,14,Classic Cars,S24_1444,25,69.16,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10336,11/20/2020,4,Classic Cars,S24_1444,45,100,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France
10349,12/1/2020,4,Classic Cars,S24_1444,48,47.4,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10358,12/10/2020,14,Classic Cars,S24_1444,44,60.76,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10371,1/23/2021,12,Classic Cars,S24_1444,25,97.27,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10383,2/22/2021,2,Classic Cars,S24_1444,22,91.76,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10394,3/15/2021,2,Classic Cars,S24_1444,31,50.29,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10412,5/3/2021,2,Classic Cars,S24_1444,21,52.6,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10425,5/31/2021,1,Classic Cars,S24_1444,55,46.82,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10107,2/24/2019,3,Motorcycles,S24_1578,25,100,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10120,4/29/2019,1,Motorcycles,S24_1578,35,98.05,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10134,7/1/2019,3,Motorcycles,S24_1578,35,93.54,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France
10145,8/25/2019,7,Motorcycles,S24_1578,43,95.8,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10159,10/10/2019,15,Motorcycles,S24_1578,44,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10168,10/28/2019,2,Motorcycles,S24_1578,50,100,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10180,11/11/2019,10,Motorcycles,S24_1578,48,100,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10188,11/18/2019,2,Motorcycles,S24_1578,25,100,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10201,12/1/2019,3,Motorcycles,S24_1578,39,100,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10211,1/15/2020,15,Motorcycles,S24_1578,25,90.16,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10223,2/20/2020,2,Motorcycles,S24_1578,32,91.29,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10237,4/5/2020,8,Motorcycles,S24_1578,20,100,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10251,5/18/2020,3,Motorcycles,S24_1578,26,100,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA
10263,6/28/2020,3,Motorcycles,S24_1578,42,100,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10275,7/23/2020,2,Motorcycles,S24_1578,21,100,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10285,8/27/2020,7,Motorcycles,S24_1578,34,100,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10299,9/30/2020,10,Motorcycles,S24_1578,47,100,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10309,10/15/2020,6,Motorcycles,S24_1578,21,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10318,11/2/2020,2,Motorcycles,S24_1578,48,100,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10329,11/15/2020,7,Motorcycles,S24_1578,30,87.78,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10339,11/23/2020,10,Motorcycles,S24_1578,27,84.39,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10362,1/5/2021,2,Motorcycles,S24_1578,50,96.92,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10374,2/2/2021,6,Motorcycles,S24_1578,38,100,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
10389,3/3/2021,1,Motorcycles,S24_1578,45,100,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10403,4/8/2021,8,Motorcycles,S24_1578,46,100,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10417,5/13/2021,3,Motorcycles,S24_1578,35,100,Disputed,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10110,3/18/2019,15,Classic Cars,S24_1628,29,59.37,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10123,5/20/2019,1,Classic Cars,S24_1628,50,59.87,Shipped,Atelier graphique,"54, rue Royale",Nantes,,44000,France
10137,7/10/2019,1,Classic Cars,S24_1628,26,49.81,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10148,9/11/2019,8,Classic Cars,S24_1628,47,56.85,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10161,10/17/2019,7,Classic Cars,S24_1628,23,53.33,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10172,11/5/2019,5,Classic Cars,S24_1628,34,42.76,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10181,11/12/2019,1,Classic Cars,S24_1628,34,53.83,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10192,11/20/2019,6,Classic Cars,S24_1628,47,53.83,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10204,12/2/2019,12,Classic Cars,S24_1628,45,49.81,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10212,1/16/2020,5,Classic Cars,S24_1628,45,53.33,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10226,2/26/2020,3,Classic Cars,S24_1628,36,43.27,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA
10241,4/13/2020,10,Classic Cars,S24_1628,21,40.25,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France
10266,7/6/2020,1,Classic Cars,S24_1628,28,48.3,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10278,8/6/2020,1,Classic Cars,S24_1628,35,45.28,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA
10288,9/1/2020,13,Classic Cars,S24_1628,50,52.32,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10301,10/5/2019,3,Classic Cars,S24_1628,22,51.32,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway
10311,10/16/2020,8,Classic Cars,S24_1628,45,49.3,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10321,11/4/2020,5,Classic Cars,S24_1628,48,42.26,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA
10332,11/17/2020,5,Classic Cars,S24_1628,20,87.96,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10343,11/24/2020,6,Classic Cars,S24_1628,27,36.21,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10367,1/12/2021,11,Classic Cars,S24_1628,38,38.5,Resolved,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10379,2/10/2021,3,Classic Cars,S24_1628,32,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10407,4/22/2021,10,Classic Cars,S24_1628,64,40.25,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10420,5/29/2021,13,Classic Cars,S24_1628,37,60.37,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10106,2/17/2019,4,Planes,S24_1785,28,88.63,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10120,4/29/2019,10,Planes,S24_1785,39,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10133,6/27/2019,5,Planes,S24_1785,41,94.1,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10145,8/25/2019,16,Planes,S24_1785,40,87.54,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10168,10/28/2019,11,Planes,S24_1785,49,100,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10210,1/12/2020,9,Planes,S24_1785,27,98.48,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan
10223,2/20/2020,11,Planes,S24_1785,34,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10235,4/2/2020,5,Planes,S24_1785,23,96.29,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10250,5/11/2020,6,Planes,S24_1785,31,88.63,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10262,6/24/2020,1,Planes,S24_1785,34,97.38,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10275,7/23/2020,11,Planes,S24_1785,25,95.2,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10284,8/21/2020,3,Planes,S24_1785,22,100,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway
10297,9/16/2020,6,Planes,S24_1785,32,100,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10308,10/15/2020,9,Planes,S24_1785,31,100,Shipped,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA
10316,11/1/2020,1,Planes,S24_1785,25,100,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10328,11/12/2020,14,Planes,S24_1785,47,87.54,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10339,11/23/2020,7,Planes,S24_1785,21,50.65,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10353,12/4/2020,2,Planes,S24_1785,28,71.73,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA
10374,2/2/2021,3,Planes,S24_1785,46,94.1,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
